UID,Yr,NRows,Mean_ForStrat_ground,Mean_ForStrat_understory,Mean_ForStrat_midhigh,Mean_ForStrat_canopy,Mean_ForStrat_aerial,Air,Air_sallier,Bark,Canopy,Ground,Nectar,Raptor,Shrub,Water,Aquatic,Cavities,DeciduousMCF,Forest,Generalist,Lowlands,Lowlands_Cliffs,Mixed_conifer_forest,Mountain_scrub,Oaks,Openings,Pines,PinyonJuniper,Riparian,Urban,Grassland,HumanModified,Rock,Shrubland,Wetland,Woodland,skyIs,lat,lon,fireYear,dnbr,sampleYr1,sampleYr2,lastSampleYear,elapsedYrs,median_10yrsPrior,min_firePlus3,median_05yrsPostMin,median_10yrsPostMin,phix05,rfvc10,Country,isl_map,isl_field,transect,point,year.sampled,PC1,PC2,Com_Cl,Com_Des,unique_id,focal.yrs.max,focal.count.max,div.years,div.count,years.since,fire1.focalvar.dnbr,fire1.focalmean.dnbr,fire2.focalvar.dnbr,fire2.focalmean.dnbr,fire3.focalvar.dnbr,fire3.focalmean.dnbr,history.class,pines_beta,shrub_beta,forest_beta,Com_DesUO
Santa Catalina_C_10_2014,2014,4,15.48106061,34.73143939,34.62537879,11.76174242,3.306818182,0.020833333,0.116287879,0.093560606,0.424242424,0.228787879,0.093560606,0,0.022727273,0,0,0,0.141287879,0.411742424,0.045833333,0,0,0.095454545,0.022727273,0.166666667,0,0.093560606,0,0.022727273,0,0,0,0.020833333,0.135227273,0,0,SANTA CATALINA,32.4298,-110.7528,2003,333.2188416,2014,1996,2014,11,5.942718506,-35.41667175,-34.22917175,-46.20311737,0.028711739,-0.260797984,United States,SANTA CATALINA,Santa Catalina,C,10,2014,0.708377494,0.25028232500000003,MCF,Mixed conifer forest,SC_C_10,2003,1,1,1,11,25485.54855,210.7036584,19771.28582,180.1224263,NA,NA,3,0.093560606,0.022727273,0.411742424,Mixed conifer forest
Santa Catalina_C_11_2014,2014,4,24.20299145,24.95512821,33.21153846,16.6025641,1.027777778,0.027777778,0.019230769,0.176709402,0.350641026,0.298717949,0.063461538,0,0.063461538,0,0,0.151709402,0.148931624,0.207478632,0.052777778,0,0,0.069230769,0.038461538,0.110470085,0,0.220940171,0,0,0,0,0,0,0.124786325,0,0.088461538,SANTA CATALINA,32.4316,-110.7508,2003,201.577301,2014,1996,2014,11,6.359367371,-41.3125,-40.15626526,-42.27603149,0.024254027,-0.020211742,United States,SANTA CATALINA,Santa Catalina,C,11,2014,0.708377494,0.25028232500000003,PF,Pine forest,SC_C_11,2003,1,1,1,11,NA,164.9908256,11076.97037,182.028459,12411.39665,149.760897,6,0.220940171,0.063461538,0.207478632,Pine forest
Santa Catalina_C_12_2014,2014,4,29.55357143,47.98660714,15.39732143,7.026785714,0,0,0,0.051339286,0.183035714,0.511160714,0.140625,0,0.113839286,0,0,0,0,0.464285714,0.051339286,0,0,0,0.0625,0.131696429,0,0.290178571,0,0,0,0,0,0,0.220982143,0,0.066964286,SANTA CATALINA,32.4306,-110.7484,2003,658.5515747,2014,1996,2014,11,46.09895325,-61.20832825,-59.29165649,-58.98436737,0.017861526,0.020725163,United States,SANTA CATALINA,Santa Catalina,C,12,2014,0.704335571,0.256240913,MCF,Mixed conifer forest,SC_C_12,2003,1,1,1,11,NA,47.17979775,18621.91258,397.5807121,22423.58905,381.1891052,6,0.290178571,0.113839286,0.464285714,Mixed conifer forest
Santa Catalina_E_1_2014,2014,4,35.4375,33.3875,21.825,8.575,0.75,0,0.052083333,0.095833333,0.397916667,0.316666667,0.025,0.05625,0.05625,0,0,0,0.05625,0.429166667,0,0,0,0.147916667,0.05625,0.095833333,0,0.214583333,0,0,0,0,0,0,0.16875,0,0.045833333,SANTA CATALINA,32.4512,-110.745,2002,241.7784424,2014,1996,2014,12,54.59375,-19.5625,37.52084351,35.26042938,0.769771172,0.739289397,United States,SANTA CATALINA,Santa Catalina,E,1,2014,0.668922527,0.275546906,PF,Pine forest,SC_E_1,2002,1,1,1,12,3532.398413,149.1866948,NA,NA,NA,NA,1,0.214583333,0.05625,0.429166667,Pine forest
Santa Catalina_E_4_2014,2014,4,33.48863636,30.07954545,21.07386364,13.69318182,1.619318182,0,0.090909091,0.09375,0.306818182,0.238636364,0.0625,0,0.207386364,0,0,0,0,0.0625,0.099431818,0.113636364,0,0.053977273,0.176136364,0.363636364,0,0.085227273,0,0.045454545,0,0,0.022727273,0,0.207386364,0,0.125,SANTA CATALINA,32.4536,-110.7384,2002,251.9768372,2014,1996,2014,12,26.60416412,-47.36459351,1.447906494,1.505210876,0.659906987,0.660681698,United States,SANTA CATALINA,Santa Catalina,E,4,2014,0.588452036,0.34581333,OW,Oak woodland,SC_E_4,2002,1,1,1,12,6103.79703,176.3461816,NA,NA,NA,NA,1,0.085227273,0.207386364,0.0625,Oak woodland
Santa Catalina_E_5_2014,2014,4,28.64125874,23.53094406,29.26171329,17.6798951,0.75,0,0.178146853,0.116958042,0.292832168,0.114685315,0,0,0.297377622,0,0,0,0.019230769,0.047727273,0.116958042,0.066958042,0.066958042,0.025,0.161188811,0.317832168,0.019230769,0.047727273,0,0.111188811,0,0,0,0.066958042,0.133916084,0,0.183916084,SANTA CATALINA,32.4544,-110.7363,2002,381.5128479,2014,1996,2014,12,47.25521088,-61.69792175,1.15625,11.73957825,0.576891827,0.674028348,United States,SANTA CATALINA,Santa Catalina,E,5,2014,0.588452036,0.34581333,OW,Oak woodland,SC_E_5,2002,1,1,1,12,15720.88592,248.5509738,NA,NA,NA,NA,3,0.047727273,0.297377622,0.047727273,Oak woodland
Santa Catalina_E_6_2015,2014,4,30.36631944,30.64756944,25.76215278,11.82986111,1.302083333,0,0.205208333,0.073958333,0.231597222,0.210069444,0,0,0.279166667,0,0,0,0,0,0.134027778,0.085416667,0.048958333,0.060069444,0.145138889,0.393402778,0.032291667,0.036458333,0,0.064236111,0,0,0,0.048958333,0.251736111,0,0.154861111,SANTA CATALINA,32.4553,-110.7346,2002,296.4821472,2015,1996,2015,13,16.32811737,-69.52082825,-24.67709351,-21.96875763,0.522356267,0.553903956,United States,SANTA CATALINA,Santa Catalina,E,6,2015,0.588452036,0.34581333,OW,Oak woodland,SC_E_6,2002,1,1,1,13,4325.803955,187.8353091,NA,NA,NA,NA,1,0.036458333,0.279166667,0.01,Oak woodland
Santa Catalina_E_7_2014,2014,4,24.7152972,46.13688811,19.67491259,9.377447552,0,0,0.112412587,0.075480769,0.222858392,0.323601399,0,0,0.265646853,0,0,0,0,0.252666084,0.128146853,0.041958042,0,0,0.198688811,0.283085664,0,0.025,0,0.070454545,0,0,0.041958042,0,0.323601399,0,0.117438811,SANTA CATALINA,32.4535,-110.7331,2002,353.9281006,2014,1996,2014,12,51.47917175,-53.90626526,3.010421753,11.1875,0.54008114,0.617673249,United States,SANTA CATALINA,Santa Catalina,E,7,2014,0.588452036,0.34581333,OW,Oak woodland,SC_E_7,2002,1,1,1,12,7427.525308,205.6010015,NA,NA,NA,NA,1,0.025,0.265646853,0.252666084,Oak woodland
Santa Catalina_E_8_2014,2014,4,27.20505051,35.94229798,24.03699495,12.39886364,0.208333333,0.020833333,0.183459596,0.149116162,0.13989899,0.162626263,0.052777778,0,0.291287879,0,0,0,0,0.174116162,0.094444444,0,0.022727273,0.073611111,0.16489899,0.25479798,0.052777778,0.022727273,0,0.13989899,0,0,0.020833333,0.022727273,0.169949495,0,0.149116162,SANTA CATALINA,32.4528,-110.7351,2002,399.2568665,2014,1996,2014,12,0.682281494,-97.54167175,-37.94792175,-29.53124237,0.606713007,0.692401671,United States,SANTA CATALINA,Santa Catalina,E,8,2014,0.588452036,0.34581333,OW,Oak woodland,SC_E_8,2002,1,1,1,12,11542.6622,289.0773859,NA,NA,NA,NA,3,0.022727273,0.291287879,0.174116162,Oak woodland
Santa Catalina_E_9_2014,2014,4,21.71376263,34.97487374,30.2905303,12.64621212,0.208333333,0.020833333,0.144065657,0.144065657,0.243181818,0.068560606,0.047727273,0,0.331565657,0,0,0,0,0.164015152,0.094444444,0.050505051,0,0.119949495,0.068560606,0.290909091,0.069444444,0.048611111,0,0.093560606,0,0,0,0,0.308459596,0,0.144949495,SANTA CATALINA,32.4517,-110.7368,2002,427.2173767,2014,1996,2014,12,-35.71353912,-118.9166565,-57.38542175,-57.33333588,0.739530401,0.74015641,United States,SANTA CATALINA,Santa Catalina,E,9,2014,0.598407274,0.335241426,OW,Oak woodland,SC_E_9,2002,1,1,1,12,20321.08392,328.7960879,NA,NA,NA,NA,3,0.048611111,0.331565657,0.164015152,Oak woodland
Santa Catalina_E_10_2014,2014,4,17.38311688,37.57792208,27.93831169,16.80519481,0.178571429,0.017857143,0.058441558,0.166883117,0.265909091,0.188311688,0.065584416,0,0.237012987,0,0,0,0,0.258766234,0.144155844,0,0,0.040584416,0.042857143,0.326623377,0.05,0.078571429,0,0.058441558,0,0,0,0,0.202597403,0,0.23474026,SANTA CATALINA,32.4513,-110.7385,2002,132.7771301,2014,1996,2014,12,11.56249237,-19.85417175,5.218734741,-3.760414124,0.798076664,0.512268189,United States,SANTA CATALINA,Santa Catalina,E,10,2014,0.598407274,0.335241426,POW,Pine oak woodland,SC_E_10,2002,1,1,1,12,9354.690658,185.3005946,NA,NA,NA,NA,1,0.078571429,0.237012987,0.258766234,Pine oak woodland
Santa Catalina_E_11_2014,2014,4,24.7694673,40.88063554,24.57170917,8.413924311,1.223776224,0.064685315,0.1972645,0.125781571,0.180285891,0.140600576,0.054411765,0,0.236970383,0,0,0,0,0.21424311,0.146349239,0,0,0.075894694,0.155306458,0.29938297,0,0.054411765,0,0.054411765,0,0,0,0,0.128146853,0,0.087433155,SANTA CATALINA,32.4503,-110.7406,2002,266.9593201,2014,1996,2014,12,35.14583588,-11.67707825,30.41668701,17.49999237,0.898999262,0.623136581,United States,SANTA CATALINA,Santa Catalina,E,11,2014,0.598407274,0.335241426,PF,Pine forest,SC_E_11,2002,1,1,1,12,4050.344253,173.0570306,NA,NA,NA,NA,1,0.054411765,0.236970383,0.21424311,Pine forest
Santa Catalina_E_12_2014,2014,4,22.39393939,39.89356061,26.35189394,9.920075758,1.363636364,0.113636364,0.114393939,0.143181818,0.199242424,0.211363636,0.060227273,0,0.157954545,0,0,0.022727273,0.016666667,0.412878788,0.128409091,0,0,0.016666667,0.099621212,0.182575758,0,0.120454545,0,0,0,0,0,0,0.15719697,0,0.120454545,SANTA CATALINA,32.4494,-110.7431,2002,185.2434387,2014,1996,2014,12,44.53125,-0.218765259,21.60415649,21.21353912,0.48766289,0.478934013,United States,SANTA CATALINA,Santa Catalina,E,12,2014,0.668922527,0.275546906,PF,Pine forest,SC_E_12,2002,1,2,2,12,1378.112634,138.3987069,NA,NA,NA,NA,2,0.120454545,0.157954545,0.412878788,Pine forest
Santa Rita_A_1_2014,2014,4,18.14488636,34.11647727,34.91193182,11.71022727,0.9375,0,0.357954545,0.045454545,0.332386364,0.116477273,0,0,0.147727273,0,0,0,0,0.286931818,0.139204545,0,0,0.03125,0.116477273,0.309659091,0,0.0625,0,0.053977273,0,0,0,0,0.085227273,0,0.03125,SANTA RITA,31.7128,-110.8273,2005,504.9617004,2014,1996,2014,9,41.42707825,-40.77082825,-3.541656494,12.29167175,0.452921167,0.645545638,United States,SANTA RITA,Santa Rita,A,1,2014,0.568164863,0.246658637,POW,Pine oak woodland,SR_A_1,2005,1,1,1,9,16504.04072,328.5811249,NA,NA,NA,NA,3,0.0625,0.147727273,0.286931818,Pine oak woodland
Santa Rita_A_2_2014,2014,4,32.8125,36.38392857,19.91071429,9.955357143,0.9375,0,0,0.066964286,0.5,0.066964286,0,0,0.366071429,0,0,0,0,0,0.098214286,0,0,0.03125,0.334821429,0.535714286,0,0,0,0,0,0,0,0,0.133928571,0,0.03125,SANTA RITA,31.7111,-110.8276,2005,428.7475891,2014,1996,2014,9,12.65104675,-68.125,-30.3125,-10.86978149,0.468115258,0.708814318,United States,SANTA RITA,Santa Rita,A,2,2014,0.568206359,0.245055869,POW,Pine oak woodland,SR_A_2,2005,1,1,1,9,5762.848277,288.0829464,NA,NA,NA,NA,1,0.01,0.366071429,0.01,Pine oak woodland
Santa Rita_A_3_2014,2014,4,26.25,25.73958333,26.57291667,19.40625,2,0,0,0.164583333,0.49375,0.097916667,0,0.025,0.21875,0,0,0,0,0.03125,0,0,0,0.066666667,0.19375,0.708333333,0,0,0,0,0,0,0,0,0.097916667,0,0.116666667,SANTA RITA,31.7097,-110.8278,2005,280.1130981,2014,1996,2014,9,3.458335876,-66.41665649,-41.58332825,-25.61458588,0.355396507,0.583929518,United States,SANTA RITA,Santa Rita,A,3,2014,0.568206359,0.245055869,OW,Oak woodland,SR_A_3,2005,1,1,1,9,7574.504715,290.6300614,NA,NA,NA,NA,1,0.01,0.21875,0.03125,Oak woodland
Santa Rita_A_4_2014,2014,4,45.92857143,32.20238095,12.94047619,8.928571429,0,0,0,0,0.311904762,0.326190476,0,0,0.361904762,0,0,0,0,0,0,0,0,0,0.276190476,0.602380952,0.085714286,0.035714286,0,0,0,0,0,0,0.411904762,0,0,SANTA RITA,31.7088,-110.8279,2005,342.1484375,2014,1996,2014,9,9.244789124,-45.70832825,-24.125,-11.34895325,0.392758942,0.625248878,United States,SANTA RITA,Santa Rita,A,4,2014,0.568206359,0.245055869,OW,Oak woodland,SR_A_4,2005,1,1,1,9,7655.30614,285.3886542,NA,NA,NA,NA,1,0.035714286,0.361904762,0.01,Oak woodland
Santa Rita_A_5_2014,2014,4,35.39880952,37.6577381,18.69345238,8.214285714,0,0,0.183928571,0.041666667,0.292261905,0.189880952,0,0,0.292261905,0,0,0,0,0,0.05625,0.148214286,0.077380952,0.035714286,0.256547619,0.312797619,0,0.077380952,0,0.035714286,0,0,0,0.077380952,0.260714286,0,0,SANTA RITA,31.7069,-110.828,2005,526.3578491,2014,1996,2014,9,14.05208588,-111.0729218,-43.22915649,-31.94791412,0.542207881,0.632367655,United States,SANTA RITA,Santa Rita,A,5,2014,0.568206359,0.245055869,OW,Oak woodland,SR_A_5,2005,1,1,1,9,5866.564772,378.3484707,NA,NA,NA,NA,1,0.077380952,0.292261905,0.01,Oak woodland
Santa Rita_A_6_2014,2014,4,36.1875,28.3125,18.66666667,15.83333333,1,0,0,0.025,0.485416667,0.05625,0.025,0,0.408333333,0,0,0,0,0.025,0.066666667,0,0,0.025,0.320833333,0.40625,0.0625,0.09375,0,0,0,0,0,0,0.14375,0,0.025,SANTA RITA,31.7049,-110.8284,2005,476.8493958,2014,1996,2014,9,50.20834351,-47.04168701,-14.36457825,3.281242371,0.336011296,0.517459266,United States,SANTA RITA,Santa Rita,A,6,2014,0.568206359,0.245055869,POW,Pine oak woodland,SR_A_6,2005,1,1,1,9,7304.187601,363.1996645,NA,NA,NA,NA,1,0.09375,0.408333333,0.025,Pine oak woodland
Santa Rita_A_7_2014,2014,4,56.42857143,28.52678571,11.69642857,3.348214286,0,0,0.066964286,0,0.196428571,0.212797619,0,0.03125,0.492559524,0,0,0,0,0.119047619,0.165178571,0,0,0,0.456845238,0.258928571,0,0,0,0,0,0,0.0625,0,0.181547619,0,0.035714286,SANTA RITA,31.7047,-110.8269,2005,394.7226257,2014,1996,2014,9,8.255210876,-95.68751526,-47.0625,-22.02603149,0.467805849,0.708673772,United States,SANTA RITA,Santa Rita,A,7,2014,0.568206359,0.245055869,PJ,Pinyon juniper woodland,SR_A_7,2005,1,1,1,9,7984.614677,321.6766245,NA,NA,NA,NA,1,0.01,0.492559524,0.119047619,Pinyon juniper woodland
Santa Rita_A_8_2014,2014,4,33.21875,30.91666667,21.02083333,12.90625,1.875,0,0.177083333,0,0.385416667,0.177083333,0,0,0.260416667,0,0,0,0,0.083333333,0.0625,0.03125,0.09375,0.0625,0.260416667,0.291666667,0,0.083333333,0,0.03125,0,0,0,0.09375,0.114583333,0,0,SANTA RITA,31.706,-110.8264,2005,510.249054,2014,1996,2014,9,10.14582825,-102.8020935,-48.88542175,-21.734375,0.477358688,0.717744224,United States,SANTA RITA,Santa Rita,A,8,2014,0.568206359,0.245055869,MCF,Mixed conifer forest,SR_A_8,2005,1,1,1,9,13429.65065,375.1916859,NA,NA,NA,NA,3,0.083333333,0.260416667,0.083333333,Mixed conifer forest
Santa Rita_A_9_2014,2014,4,30.45680014,32.71690115,26.52281746,9.941378066,0.277777778,0.027777778,0.207160895,0.071338384,0.348935786,0.135732323,0,0.043560606,0.165494228,0,0,0,0,0.079274892,0.16765873,0.020833333,0,0,0.102002165,0.48241342,0.035714286,0.027777778,0,0.084325397,0,0,0,0,0.208062771,0,0.055555556,SANTA RITA,31.7075,-110.8259,2005,486.5874939,2014,1996,2014,9,19.58853912,-80.80207825,-43.48957825,-25.15624237,0.37167318,0.554293193,United States,SANTA RITA,Santa Rita,A,9,2014,0.517140326,0.310376464,PJ,Pinyon juniper woodland,SR_A_9,2005,1,1,1,9,10768.63623,358.6186901,NA,NA,NA,NA,1,0.027777778,0.165494228,0.079274892,Pinyon juniper woodland
Santa Rita_A_10_2014,2014,4,38.40770202,28.57941919,17.7334596,13.21969697,1.963383838,0.050505051,0.096338384,0.101010101,0.261237374,0.185732323,0.045833333,0,0.259343434,0,0,0,0,0.043560606,0.096338384,0.045833333,0,0.048611111,0.259343434,0.416919192,0,0.043560606,0,0.045833333,0,0,0,0,0.142171717,0,0.146843434,SANTA RITA,31.7097,-110.8253,2005,538.2816162,2014,1996,2014,9,21.82291412,-61.21875,-18.37501526,-1.177085876,0.51593059,0.723030599,United States,SANTA RITA,Santa Rita,A,10,2014,0.517140326,0.310376464,OW,Oak woodland,SR_A_10,2005,1,1,1,9,14636.48827,345.9942129,NA,NA,NA,NA,3,0.043560606,0.259343434,0.043560606,Oak woodland
Santa Rita_A_11_2014,2014,4,27.70716783,28.8715035,27.62325175,15.25874126,0.25,0.025,0.253146853,0.08041958,0.38479021,0.089685315,0,0,0.166958042,0,0,0,0,0.168881119,0.112412587,0,0,0,0.144230769,0.195104895,0,0.170454545,0,0.208916084,0,0,0,0,0.066958042,0,0.022727273,SANTA RITA,31.7115,-110.8252,2005,505.9699097,2014,1996,2014,9,86.43749237,3.302078247,24.44790649,38.09896088,0.254354038,0.418556676,United States,SANTA RITA,Santa Rita,A,11,2014,0.517140326,0.310376464,OW,Oak woodland,SR_A_11,2005,1,1,1,9,15200.14234,310.5205117,NA,NA,NA,NA,3,0.170454545,0.166958042,0.168881119,Oak woodland
Santa Rita_A_12_2014,2014,4,20.03371212,20.64356061,36.75340909,21.26515152,1.181818182,0,0.404166667,0.020833333,0.319318182,0.114393939,0,0,0.141287879,0,0,0,0,0.228030303,0,0.022727273,0,0.039393939,0.141287879,0.310984848,0,0.180681818,0,0.076893939,0,0,0,0,0.078787879,0,0.109848485,SANTA RITA,31.713,-110.8249,2005,430.4932251,2014,1996,2014,9,73.453125,-5.395843506,24.46873474,34.96875,0.37875674,0.511922911,United States,SANTA RITA,Santa Rita,A,12,2014,0.521073733,0.306771243,OW,Oak woodland,SR_A_12,2005,1,1,1,9,21004.84952,289.9166659,NA,NA,NA,NA,3,0.180681818,0.141287879,0.228030303,Oak woodland
Santa Rita_C_1_2014,2014,5,36.6175,36.76666667,22.34166667,4.1325,0,0,0.275833333,0.04,0.145833333,0.346666667,0,0,0.191666667,0,0,0,0,0.02,0.09,0.183333333,0,0,0.069166667,0.475,0.11,0,0,0.0525,0,0,0.053333333,0,0.590833333,0,0,SANTA RITA,31.7607,-110.7731,2011,111.4700317,2014,1996,2014,3,1.114585876,-12,-2.291656494,1.437484741,0.740270688,1.024621354,United States,SANTA RITA,Santa Rita,C,1,2014,0.440460739,0.411887584,OW,Oak woodland,SR_C_1,2011,1,2,2,3,2514.48255,31.55102928,NA,NA,NA,NA,2,0.01,0.191666667,0.02,Oak woodland
Santa Rita_C_11_2014,2014,6,42.4375,26.76296296,25.79537037,4.723611111,0.166666667,0.016666667,0.269907407,0.016666667,0.250925926,0.327314815,0,0.051851852,0.066666667,0,0,0,0,0,0.126851852,0.085185185,0.055555556,0,0.016666667,0.610185185,0.05,0,0,0.055555556,0,0,0.089351852,0.055555556,0.389814815,0,0,SANTA RITA,31.7611,-110.7771,2011,106.8979645,2014,1996,2014,3,-19.28645325,-78.57292175,-34.63540649,-33.67707825,0.741105287,0.757269654,United States,SANTA RITA,Santa Rita,C,11,2014,0.440460739,0.411887584,OW,Oak woodland,SR_C_11,2011,1,1,1,3,1023.366593,55.67875037,NA,NA,NA,NA,2,0.01,0.066666667,0.01,Oak woodland
Santa Rita_D_4_2014,2014,6,13.95454545,35.12651515,33.60883838,16.69469697,0.454545455,0,0.160858586,0.027777778,0.510353535,0.041666667,0.083333333,0,0.176010101,0,0,0,0.041666667,0.083333333,0.241161616,0,0,0.015151515,0.029040404,0.457828283,0.061111111,0.070707071,0,0,0,0,0.041666667,0,0.061111111,0,0.085858586,SANTA RITA,31.7072,-110.8648,2005,59.80669785,2014,1996,2014,9,35.33854675,7.864593506,20.98959351,32.05207825,0.477725207,0.880378755,United States,SANTA RITA,Santa Rita,D,4,2014,0.545579876,0.297620648,OW,Oak woodland,SR_D_4,2005,1,2,2,9,8818.781363,49.88398373,NA,NA,NA,NA,1,0.070707071,0.176010101,0.083333333,Oak woodland
Santa Rita_D_5_2014,2014,6,27.44050612,28.99039718,26.4324116,15.26013072,1.688453159,0,0.188101223,0.099497235,0.370529579,0.159661471,0.056100218,0,0.126110273,0,0,0,0.065761689,0.252438411,0,0,0.027777778,0.071317245,0.103888051,0.292709904,0,0.053963466,0,0.132143456,0,0,0,0.027777778,0.067068879,0,0.022222222,SANTA RITA,31.7064,-110.8626,2005,328.3153687,2014,1996,2014,9,40.13021088,-32.76040649,-2.041671753,15.25,0.421436062,0.658663738,United States,SANTA RITA,Santa Rita,D,5,2014,0.592055032,0.234170622,OW,Oak woodland,SR_D_5,2005,1,1,1,9,5899.964291,159.5250737,NA,NA,NA,NA,1,0.053963466,0.126110273,0.252438411,Oak woodland
Santa Rita_D_6_2014,2014,6,21.20183793,30.53127959,30.09094263,16.49736146,1.453634085,0,0.221372877,0.190949596,0.322646895,0.15410052900000001,0,0,0.110930103,0,0,0,0.036549708,0.279003063,0.009259259,0,0,0.100744918,0.084078251,0.299763297,0,0.068253968,0,0.122347536,0,0,0,0,0.111772487,0,0.037037037,SANTA RITA,31.706,-110.8603,2005,219.5599976,2014,1996,2014,9,53.5,24.875,28.91665649,28.96353149,0.14119324,0.142830795,United States,SANTA RITA,Santa Rita,D,6,2014,0.592055032,0.234170622,OW,Oak woodland,SR_D_6,2005,1,1,1,9,2991.9388,114.6413183,NA,NA,NA,NA,1,0.068253968,0.110930103,0.279003063,Oak woodland
Santa Rita_D_7_2014,2014,6,56.1031746,26.45634921,13.91666667,3.496031746,0,0,0.033333333,0.027777778,0.16031746,0.586507937,0,0,0.192063492,0,0,0,0,0.234920635,0.126984127,0,0,0,0.088888889,0.126984127,0,0.422222222,0,0,0,0,0.051587302,0,0.112698413,0,0.103174603,SANTA RITA,31.7042,-110.861,2005,290.7161255,2014,1996,2014,9,34.52084351,-29.28126526,-13.80207825,-3.588539124,0.242612467,0.402693996,United States,SANTA RITA,Santa Rita,D,7,2014,0.592055032,0.234170622,OW,Oak woodland,SR_D_7,2005,1,1,1,9,12619.72197,171.8488269,NA,NA,NA,NA,3,0.422222222,0.192063492,0.234920635,Oak woodland
Santa Rita_D_8_2014,2014,6,38.73809524,29.77619048,17.72857143,12.94285714,0.714285714,0,0.114285714,0.033333333,0.278571429,0.15,0,0,0.423809524,0,0,0,0,0.073809524,0.05,0.016666667,0,0.023809524,0.29047619,0.328571429,0.083333333,0.133333333,0,0,0,0,0,0,0.1,0,0.073809524,SANTA RITA,31.7048,-110.863,2005,209.5530548,2014,1996,2014,9,55.73439026,5.385406494,17.26040649,25.96353149,0.235853817,0.408709838,United States,SANTA RITA,Santa Rita,D,8,2014,0.545579876,0.297620648,OW,Oak woodland,SR_D_8,2005,1,1,1,9,3525.760333,134.1535781,NA,NA,NA,NA,1,0.133333333,0.423809524,0.073809524,Oak woodland
Santa Rita_D_9_2014,2014,6,19.72180736,31.46082251,29.24040404,17.715386,1.714285714,0,0.147294372,0.063762626,0.536544012,0.108207071,0,0,0.144191919,0,0,0,0.023809524,0.042929293,0.104112554,0,0,0.057142857,0.080429293,0.493217893,0.048611111,0.112247475,0,0.0375,0,0,0,0,0.156818182,0,0.015151515,SANTA RITA,31.7049,-110.865,2005,142.8877716,2014,1996,2014,9,53.14583588,33.48959351,38.70834351,42.29167175,0.265500898,0.447800657,United States,SANTA RITA,Santa Rita,D,9,2014,0.545579876,0.297620648,OW,Oak woodland,SR_D_9,2005,1,1,1,9,8768.697968,75.66230051,NA,NA,NA,NA,1,0.112247475,0.144191919,0.042929293,Oak woodland
SMO-Huachinera_3_2_2012,2012,1,19,30,21,30,0,0,0.2,0.1,0.4,0.2,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0.7,0,0.1,0,0,0,0,0,0,0.2,0,0.3,EL GATO,30.1333,-108.9106,2006,250.4181976,2012,NA,2012,6,10.22396851,-25.17709351,3.260437012,8.536468506,0.803295972,0.952331939,Mexico,EL GATO,SMO-Huachinera,3,2,2012,0.449290738,0.530495546,POW,Pine oak woodland,SMO-Huachinera_3_2,2006,1,2,2,6,2629.872791,189.5343599,NA,NA,NA,NA,2,0.1,0.1,0.1,Pine oak woodland
SMO-Huachinera_3_3_2012,2012,1,16,17.3,42.3,24.3,0,0,0.3,0.2,0.4,0.1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0.1,0,0.1,EL GATO,30.1334,-108.9086,2006,100.1484222,2012,NA,2012,6,95.09895325,81.27084351,86.79167175,90.79166412,0.399246777,0.688512081,Mexico,EL GATO,SMO-Huachinera,3,3,2012,0.449290738,0.530495546,OW,Oak woodland,SMO-Huachinera_3_3,2006,1,2,2,6,5735.514592,149.2063351,NA,NA,NA,NA,1,0.2,0.01,0.3,Oak woodland
SMO-Huachinera_3_5_2012,2012,1,26,48.6,18.6,6.6,0,0,0,0.2,0.4,0.2,0,0,0.2,0,0,0,0,0.2,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.2,0,0.2,EL GATO,30.1319,-108.9079,2006,268.7980652,2012,NA,2012,6,50.63020325,31.91665649,41.42709351,46.35936737,0.508211358,0.771778384,Mexico,EL GATO,SMO-Huachinera,3,5,2012,0.449290738,0.530495546,OW,Oak woodland,SMO-Huachinera_3_5,2006,1,1,1,6,5118.727549,196.0966626,NA,NA,NA,NA,1,0.01,0.2,0.2,Oak woodland
SMO-Huachinera_3_6_2012,2012,1,20,43.33333333,36.66666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EL GATO,30.1305,-108.9067,2006,163.5743408,2012,NA,2012,6,4.770828247,-29.9375,-7.468765259,0.057273865,0.647358599,0.864195292,Mexico,EL GATO,SMO-Huachinera,3,6,2012,0.449290738,0.530495546,POW,Pine oak woodland,SMO-Huachinera_3_6,2006,1,1,1,6,3595.96513,165.1337511,NA,NA,NA,NA,1,0.01,0.01,0.01,Pine oak woodland
